"business_id","cool","date_time","funny","review_id","star_review","text","useful","user_id","tokens","date"
"6sx1FKkTPmTJKQOxql3MNA",0,"2016-11-02 22:58:34",0.0,"D1nJ3HLkT4vj1019cc7pyQ",5.0,"Update! I went again today and made another large order, and they didn't mess up a single thing. Good job to the new crew there. Keep it up.",0.0,"hF0f_Crwc107kW4qBrvzHg","['update', 'went', 'today', 'large', 'order', 'mess', 'single', 'thing', 'good', 'job', 'new', 'crew']","2016-11-02"
"k99YNCx5KcQPR7oeTgAOzg",0,"2011-04-17 14:40:55",0.0,"IIOD9msyfwy2MUNiZyCp_g",5.0,"I am usually not big on chain restaurants. However I can't help but give the local Outback at Chandler Blvd. and the 101 five stars! The wife and I dined there last night with some friends and here is how it went:

1. The doors were held open by two waitresses.
2. We were greeted with smiles from both of them welcoming us and we were also greeted with a smile and a welcome by the hostess. 
3. Expecting a wait I was pleasantly surprised that we were seated immediately. 
4. We were immediately greeted by our waitress with a smile and a welcome. She was prompt, helpful, and you could just tell that she was there to make our experience a great one! 
5. Our friends got some cheese fries which looked awesome but I couldn't eat them because of my diet (low carb). I was laughing when I pointed out that they just HAD to put bacon on those fries. The waitress smiled and left and came back with a bowl of bacon ON THE HOUSE for yours truly!
6. When my steak came out it was cooked to perfection. 
7. My drink glass was never empty the entire time. 
8. I was asked if I wanted a box for what I couldn't eat. 
9. Oh and the manager came by to check on us with a smile. She also asked if we needed anything and when my buddy said he would like some more iced tea instead of sending the waitress back to do that she got it herself! 
10. When we left we were again thanked for coming and the doors held open for us BY THE MANAGER! 

I have to say that I have never received this high level of service from any restaurant anywhere. 

BRAVO! 

I give this restaurant and its staff and its management two thumbs up...way up!",3.0,"lZjX4HTmzqUC3FSmdVs9lA","['usually', 'big', 'chain', 'restaurants', 'help', 'local', 'outback', 'chandler', 'blvd', 'stars', 'wife', 'dined', 'night', 'friends', 'went', 'doors', 'held', 'open', 'waitresses', 'greeted', 'smiles', 'welcoming', 'greeted', 'smile', 'welcome', 'hostess', 'expecting', 'wait', 'pleasantly', 'surprised', 'seated', 'immediately', 'immediately', 'greeted', 'waitress', 'smile', 'welcome', 'prompt', 'helpful', 'tell', 'experience', 'great', 'friends', 'got', 'cheese', 'fries', 'looked', 'awesome', 'couldn', 'eat', 'diet', 'low', 'carb', 'laughing', 'pointed', 'bacon', 'fries', 'waitress', 'smiled', 'left', 'came', 'bowl', 'bacon', 'house', 'truly', 'steak', 'came', 'cooked', 'perfection', 'drink', 'glass', 'entire', 'time', 'asked', 'wanted', 'box', 'couldn', 'eat', 'oh', 'manager', 'came', 'check', 'smile', 'asked', 'needed', 'buddy', 'said', 'like', 'iced', 'tea', 'instead', 'sending', 'waitress', 'got', 'left', 'thanked', 'coming', 'doors', 'held', 'open', 'manager', 'received', 'high', 'level', 'service', 'restaurant', 'bravo', 'restaurant', 'staff', 'management', 'thumbs', 'way']","2011-04-17"
"vVfkmCB3hCRawODf8fAc6g",0,"2018-03-04 15:41:01",0.0,"3u-5YehWZPVHWBIxvBpGxw",5.0,"I left a review on this business last December and this is a follow up review based on the experience I had there yesterday.  The moment I walked through the door the guy who helped me last time, Gabriel, remembered my name off the bat.  This was unexpected and definitely went a long way with me.  I also noticed that there was someone spending much more money than me and he treated me just as well as them.  This is such a rarity in most industries, especially when there is such a disparity between people and the amount of money they spend.  He helped me (a humble teacher looking to get my foot in the door and who has virtually zero fashion sense) find a great suit at a very affordable price for what I was getting.  For $565 I got a suit jacket and pants, belt, shoes, and necessary alterations to the suit.  The retail for said items was pushing $900 and I went into the store and showed him a coupon that entitled me to 40% off my purchase.  He stated that that coupon wasn't available for the suit that I wanted but that he had a coupon in the back that would give me the discount I was hoping to receive.  Odds are he didn't really have the coupon and just gave the discount to make sure I was happy, but while he may have initially lost potential money on the deal, he gained a loyal customer.  Going out of the way to make sure I was happy with the price really spoke volumes to his commitment to customer service, as did his patience in helping me pick a suit that would enable me to look my best for a job fair I needed the clothes for.  I was also impressed that he did not pressure me with any up sells and was upfront with the price for the items and adjustments I needed.  This place is top shelf and Gabriel is a big contributor to that status.  I hope they are paying him well because it will be their loss if they let him get snatched up by someone else.  As a previous reviewer said, ""he is too good for Champaign.""  He also encouraged me to keep him updated with how my job search goes.  I was duly impressed and will be returning WHEN I get a coveted teaching job to celebrate by upgrading my wardrobe.  Other salespeople should really look to him for training on customer service because he is second to none.",0.0,"3wfIh8zXcgPmJs0UBgs_IQ","['left', 'review', 'business', 'december', 'follow', 'review', 'based', 'experience', 'yesterday', 'moment', 'walked', 'door', 'guy', 'helped', 'time', 'gabriel', 'remembered', 'bat', 'unexpected', 'definitely', 'went', 'long', 'way', 'noticed', 'spending', 'money', 'treated', 'rarity', 'industries', 'especially', 'disparity', 'people', 'money', 'spend', 'helped', 'humble', 'teacher', 'looking', 'foot', 'door', 'virtually', 'zero', 'fashion', 'sense', 'great', 'suit', 'affordable', 'price', 'getting', 'got', 'suit', 'jacket', 'pants', 'belt', 'shoes', 'necessary', 'alterations', 'suit', 'retail', 'said', 'items', 'pushing', 'went', 'store', 'showed', 'coupon', 'entitled', 'purchase', 'stated', 'coupon', 'wasn', 'available', 'suit', 'wanted', 'coupon', 'discount', 'hoping', 'receive', 'odds', 'coupon', 'gave', 'discount', 'sure', 'happy', 'initially', 'lost', 'potential', 'money', 'deal', 'gained', 'loyal', 'customer', 'going', 'way', 'sure', 'happy', 'price', 'spoke', 'volumes', 'commitment', 'customer', 'service', 'patience', 'helping', 'pick', 'suit', 'enable', 'look', 'best', 'job', 'fair', 'needed', 'clothes', 'impressed', 'pressure', 'sells', 'upfront', 'price', 'items', 'adjustments', 'needed', 'place', 'shelf', 'gabriel', 'big', 'contributor', 'status', 'hope', 'paying', 'loss', 'let', 'snatched', 'previous', 'reviewer', 'said', 'good', 'champaign', 'encouraged', 'updated', 'job', 'search', 'goes', 'duly', 'impressed', 'returning', 'coveted', 'teaching', 'job', 'celebrate', 'upgrading', 'wardrobe', 'salespeople', 'look', 'training', 'customer', 'service', 'second']","2018-03-04"
"UByM7N0mF-ylIGUuIWHCtA",0,"2014-02-24 01:59:20",0.0,"Y_7agc15zwiLTwPk7jAGpg",3.0,"We took my step daughter there for her 13th birthday as we wanted to take her somewhere nice and she wanted steak but we didn't want to drop a ""Del Friscos"" amount of money...the over all ambiance was nothing great , way too brightly lit for an evening dinner and the fact you have no choice but to valet park and They park your car right outside the door is a little much but I understand uptown parking can be an issue so no big deal there . Our server was nice, my finance's steak was more rare than medium so we did have to send that back and when I ordered my 2nd glass of wine the server came over and poured what was left of my old glass Into my fresh glass, which is a huge etiquette ""no,no"" especially at $15 a glass...  It was a nice treat and we like to try someone new every time we go out but I doubt we will going there again.",1.0,"rckjLcYiZNr0agDMXPZrcA","['took', 'step', 'daughter', 'th', 'birthday', 'wanted', 'nice', 'wanted', 'steak', 'want', 'drop', 'del', 'friscos', 'money', 'ambiance', 'great', 'way', 'brightly', 'lit', 'evening', 'dinner', 'fact', 'choice', 'valet', 'park', 'park', 'car', 'right', 'outside', 'door', 'little', 'understand', 'uptown', 'parking', 'issue', 'big', 'deal', 'server', 'nice', 'finance', 'steak', 'rare', 'medium', 'send', 'ordered', 'nd', 'glass', 'wine', 'server', 'came', 'poured', 'left', 'old', 'glass', 'fresh', 'glass', 'huge', 'etiquette', 'especially', 'glass', 'nice', 'treat', 'like', 'try', 'new', 'time', 'doubt', 'going']","2014-02-24"
"jVD09YgKsDtKD5sOYes6wg",0,"2018-03-22 20:01:05",0.0,"bEV4YOfcz_ANtbv12cSaGg",3.0,"The ambience is intimate with low lighting. This restaurant is inside Bally's and with walking distance if you stay in Paris Hotel. Food tasted good and service is great. However, the cost of two glasses of wine were $34???. We will only revisit this restaurant with a Groupon deal.",0.0,"YmpZ39HUz_U5XqhuXxHX6Q","['ambience', 'intimate', 'low', 'lighting', 'restaurant', 'inside', 'bally', 'walking', 'distance', 'stay', 'paris', 'hotel', 'food', 'tasted', 'good', 'service', 'great', 'cost', 'glasses', 'wine', 'revisit', 'restaurant', 'groupon', 'deal']","2018-03-22"
"2O_b-IAAW7SoPt__RX1Kww",0,"2015-08-13 04:03:45",0.0,"_nV5QxVjYLbvgEIyDVfUrw",1.0,"Very disappointed. Thinking it is one of the restaurant in Bally's Hotel and connected to the Bucca di Peppo chain. But... totally different. Not even in the mood to complain. Just want to file an official complain. Bottom line, avoid it and visit other restaurant in Las Vegas. Even a cheap Favors Buffet is better than it.",0.0,"0rlNV3OstZEpQ1wGwuF2MQ","['disappointed', 'thinking', 'restaurant', 'bally', 'hotel', 'connected', 'bucca', 'di', 'peppo', 'chain', 'totally', 'different', 'mood', 'complain', 'want', 'file', 'official', 'complain', 'line', 'avoid', 'visit', 'restaurant', 'las', 'vegas', 'cheap', 'favors', 'buffet', 'better']","2015-08-13"
"E62l6LwZJ7lKaExcUbrtYw",0,"2018-03-19 01:32:59",0.0,"7IHLJfTUvKM3DjV0K6gkOw",1.0,"Service personal is unfriendly and gave us the death stare when we said the fish is not fresh. Chef's use there bare hands to handle raw sushi. No Gloves !! The Salmon and Tuna were just plain bad.",0.0,"5VxVPTlG8DDCgZjzrvfzEg","['service', 'personal', 'unfriendly', 'gave', 'death', 'stare', 'said', 'fish', 'fresh', 'chef', 'use', 'bare', 'hands', 'handle', 'raw', 'sushi', 'gloves', 'salmon', 'tuna', 'plain', 'bad']","2018-03-19"
"ZbqA8pQD9unTQ5FAGXvaoQ",0,"2018-08-25 02:55:39",0.0,"iBWMuItPhMiTDaMrZcBuBw",5.0,"I love, love Samantha and Samazing skin services! She does a wonderful job- I've had facials and body wraps here and always look forward to the next time I go. She makes you feel very relaxed and makes you look and feel great.",0.0,"ZcW5mILnk2PARuMuozEZYA","['love', 'love', 'samantha', 'samazing', 'skin', 'services', 'wonderful', 'job', 've', 'facials', 'body', 'wraps', 'look', 'forward', 'time', 'makes', 'feel', 'relaxed', 'makes', 'look', 'feel', 'great']","2018-08-25"
"ZbbySKffYhWzEGDTwppYGw",0,"2018-05-23 05:24:55",1.0,"I15UEWE29U0Po7Q1KjFvsw",5.0,"This place is so stunning and it's right by a beautiful park. It's lovely and has a hidden gem in Calgary. You can also head for icecream during the day and enjoy bike rides! I love how it's got tons of parking and has pathways that are stunning. The dinner prices are wonderful considering the food is outstanding. The service was amazing and staff was friendly and professional would go again.",2.0,"vI7W7rIL7W6D8ac0wgM84Q","['place', 'stunning', 'right', 'beautiful', 'park', 'lovely', 'hidden', 'gem', 'calgary', 'head', 'icecream', 'day', 'enjoy', 'bike', 'rides', 'love', 'got', 'tons', 'parking', 'pathways', 'stunning', 'dinner', 'prices', 'wonderful', 'considering', 'food', 'outstanding', 'service', 'amazing', 'staff', 'friendly', 'professional']","2018-05-23"
"Mypk1XBD6PQ77zLXyMiKhg",0,"2017-10-01 19:54:08",0.0,"Eny_qXsg07jIES--wspTqA",5.0,"First time at this location but third time eating at one.   Loved it.   Restaurant was clean and spacious with large communal outdoor eating area,  plenty of shade.   Plenty of parking in the back. Service was vey prompt and polite.",0.0,"Be0bxxLVkmoHt_YxEjBGmA","['time', 'location', 'time', 'eating', 'loved', 'restaurant', 'clean', 'spacious', 'large', 'communal', 'outdoor', 'eating', 'area', 'plenty', 'shade', 'plenty', 'parking', 'service', 'vey', 'prompt', 'polite']","2017-10-01"
"tIvDO_1WNbb6UAifErQ-Ug",0,"2014-03-15 20:43:24",0.0,"LEtC-2MU43m6ahyG-WIwLg",5.0,"Service: staff are too cramped behind the bar to work efficiently.  Despite this they maintain excellent customer service.
Food: consistently delicious
Space:  favourite place for catching up with acquaintances or reading a book.  Check out the loft seating upstairs!",0.0,"NrMCdvKrntmrodlz63hL-g","['service', 'staff', 'cramped', 'bar', 'work', 'efficiently', 'despite', 'maintain', 'excellent', 'customer', 'service', 'food', 'consistently', 'delicious', 'space', 'favourite', 'place', 'catching', 'acquaintances', 'reading', 'book', 'check', 'loft', 'seating', 'upstairs']","2014-03-15"
"XQJr9_jZR1vOoZVcZfDDwQ",0,"2016-08-08 18:56:09",0.0,"cSpI1lsHtZHRRiDGOjc1Nw",1.0,"The wait time is an hour on a Monday around 10:30 for breakfast. He store area is too crowded to walk around. They finally call your name to come up front to wait another 10 mins. They walk you to the eating area to wait for the table to be cleaned. Then you get seated finally. 

Pretty friendly service from Uleysys as our waiter. 

1 star for Poor process in seating people.",4.0,"1nIAPs-xZ-Golpxb3srHvQ","['wait', 'time', 'hour', 'monday', 'breakfast', 'store', 'area', 'crowded', 'walk', 'finally', 'come', 'wait', 'mins', 'walk', 'eating', 'area', 'wait', 'table', 'cleaned', 'seated', 'finally', 'pretty', 'friendly', 'service', 'uleysys', 'waiter', 'star', 'poor', 'process', 'seating', 'people']","2016-08-08"
"HQObn6hrV9WoeFObGfa2YQ",0,"2017-09-26 05:00:56",0.0,"3UI6-Nnks42pV2xr5Nx-7A",5.0,"This is my favorite spot for street tacos! I come here almost once a week, I'm addicted to those tacos! I love the variety of meats to choose from and that you can switch it up. The green chili is my favorite! There is a guy who works there every time I go in, maybe the owner or manager, but he works hard to provide a great experience! The tortillas are also amazing, and the food is always fresh.",0.0,"J77fnj0cYoX_N6Q0pKuWuw","['favorite', 'spot', 'street', 'tacos', 'come', 'week', 'addicted', 'tacos', 'love', 'variety', 'meats', 'choose', 'switch', 'green', 'chili', 'favorite', 'guy', 'works', 'time', 'maybe', 'owner', 'manager', 'works', 'hard', 'provide', 'great', 'experience', 'tortillas', 'amazing', 'food', 'fresh']","2017-09-26"
"RVQE2Z2uky4c0-njFQO66g",0,"2018-05-19 23:44:39",0.0,"LkErAd-yCOe2XAa9KGAsKw",5.0,"After car searching for abt 3hrs, my son and I were hungry and wanted something different. Leaving Independence Blvd. we ventured down Central Ave. surveiling the various restaurants situated along this immensely busy hipster enclave. ""No, I don't want pizza,"" No, I don't want fish tacos,"" No I don't want a burger or ramen,!!!  My son spotted Midwood Smokehouse and took an immediate right. Oh my gosh, never knew I was missing this!!! Have seen Midwood profiled on various local morning shows and I'm a sparerib officianato!!!  I ordered the burnt ends w/Mac & cheese. Son ordered the BBQ plate w/creamed corn. We shared a large chopped salad(delicious) as appetizer. Oh, I also had crinkle cut fries, my fav, as 2nd side. I love into those hot, crispy fries 1st thing. OMG, even the ketchup was good!!! Needless to say, most of our food was bagged up to take home. The burnt ends, phenomenal!!! The BBQ chopped pork, delicious!!! U rarely find a restaurant where everything on ur plate is outstanding. Midwood Smokehouse has managed to accomplish this. Cheers!!!!",0.0,"_Q8T988A7PPOheV9vDkzMg","['car', 'searching', 'abt', 'hrs', 'son', 'hungry', 'wanted', 'different', 'leaving', 'independence', 'blvd', 'ventured', 'central', 'ave', 'surveiling', 'restaurants', 'situated', 'immensely', 'busy', 'hipster', 'enclave', 'want', 'pizza', 'want', 'fish', 'tacos', 'want', 'burger', 'ramen', 'son', 'spotted', 'midwood', 'smokehouse', 'took', 'immediate', 'right', 'oh', 'gosh', 'knew', 'missing', 'seen', 'midwood', 'profiled', 'local', 'morning', 'shows', 'sparerib', 'officianato', 'ordered', 'burnt', 'ends', 'mac', 'cheese', 'son', 'ordered', 'bbq', 'plate', 'creamed', 'corn', 'shared', 'large', 'chopped', 'salad', 'delicious', 'appetizer', 'oh', 'crinkle', 'cut', 'fries', 'fav', 'nd', 'love', 'hot', 'crispy', 'fries', 'st', 'thing', 'omg', 'ketchup', 'good', 'needless', 'food', 'bagged', 'home', 'burnt', 'ends', 'phenomenal', 'bbq', 'chopped', 'pork', 'delicious', 'rarely', 'restaurant', 'ur', 'plate', 'outstanding', 'midwood', 'smokehouse', 'managed', 'accomplish', 'cheers']","2018-05-19"
